Name;score;content
Nurul Mutiara RALocal Guide · 115 ulasan · 541 foto;5;Tempat edukatif dimana kita bisa belajar tentang batik, sejarah batik dan corak batik dari berbagai daerah. Jika mau berkunjung ke sini enaknya bareng2 sama keluarga biar ramai.
doel FattahLocal Guide · 81 ulasan · 57 foto;5;Kita bisa belajar bagaimana tehnik2 membatik mulai dari dasar.
Abu AbdillahLocal Guide · 48 ulasan · 30 foto;5;Tempat yang letaknya strategis dan tempat yg bagus untuk mengedukasi warga sekitar untuk mengetahui pentingnya menjaga kelestarian yg tidak bersinggungan dg norma norma agama islam
Ryan ReneLocal Guide · 78 ulasan;5;Museumnya yang sangat menarik! Koleksi batiknya lumayan lengkap. Guide-nya amat sangat ramah dan paham batik sampai akar-akarnya. Hehehe.
MR Effendi7 ulasan · 8 foto;5;Museum yg patut dibanggakan
Tri j AntoLocal Guide · 387 ulasan · 1.477 foto;5;Sangat penting mengenal sejarah batik indonesia,kita harus nguri-uri adat istiadat/tradisi leluhur yg adiluhung
arief widjanarko8 ulasan;5;Guidenya ramah dan jelas menerangkan sejarah perkembangan batik,  maju terus batik indonesia, trimakasih
Ony PrastiawanLocal Guide · 30 ulasan · 11 foto;5;Tempat yg bagus utk menambah wawasan khasanah batik nusantara, banyak koleksi batik dengan beragam corak dan motif yg menawan
Shabrina LathiifahLocal Guide · 6 ulasan · 26 foto;5;tempat yang bagus, pelayanan yang baik, dan koleksi yang luar biasa! tempat ini benar-benar menjelaskan batik dengan sempurna dan menampilkan koleksi otentik. kami juga diajari membatik disini, mereka sangat ramah dan sabar! Terima kasih :)
Sparkly FreezeLocal Guide · 32 ulasan · 197 foto;5;Museum Batiknya bagus..banyak belajar tentang Batik dan pengaruh budaya Tionghoa juga..Kita juga bisa mencoba melukis Batik dengan banyak kegiatan untuk anak-anak
FenjiLocal Guide · 48 ulasan · 238 foto;5;Sangat direkomendasikan jika Anda suka batik. Tiket masuknya hanya Rp20.000 untuk orang asing. Ini termasuk pemandu wisata dan kesempatan Anda untuk membuat karya batik Anda sendiri, baik dengan cap atau tulis (tulisan).
Stephanie ZhangLocal Guide · 346 ulasan · 1.870 foto;5;"Museum Batik favorit saya.
Kunjungan tersebut dilakukan pada tahun 2020.
Museum ini terletak di pusat kota Pekalongan, sehingga sangat mudah untuk menuju ke sana.
Jumlah batik yang dipamerkan banyak, dengan pengenalan singkat, akan lebih baik jika diberikan pengenalan versi bahasa Inggris.??
Secara pribadi saya lebih menyukai batik gaya Pekalongan, pola bunga berwarna-warni merupakan simbol ideal dari daerah tropis, tempat yang paling saya sukai.
Pemandu wisata akan menjelaskan ciri-ciri batik kepada pengunjung jika pengunjung berkenan, durasi keseluruhan tidak dipungut biaya.
Terima kasih nyonya tour guide yang baik hati, karena saya sangat ingin tahu lebih banyak tentang batik indonesia, bantuannya sangat membantu.????
Pengunjung dapat memilih membatik dengan cara membubuhkan lilin pada selembar kain katun putih, untuk merasakan tata cara pembuatan sebuah batik.
Ini adalah pengalaman yang sungguh luar biasa, dan saya berharap dapat mengunjungi museum ini lagi dalam waktu dekat."
Asti PinartiLocal Guide · 410 ulasan · 4.145 foto;5;Benar2 pengalaman yang sangat menarik, seru dan menyenangkan. Jika anda berkunjung ke Pekalongan, tempat ini termasuk salah satu yang wajib dikunjungi. Di tempat ini kita bisa mengenal lebih jauh tentang sejarah batik, motif batik, hingga belajar membatik dengan menggunakan canting dan kopiah. Sangat menyenangkan.
????Local Guide · 115 ulasan · 736 foto;5;Kami diberi informasi detail tentang sejarah Badik dan cara pembuatannya. Bangunan itu masih seperti dulu dan memiliki suasana yang menyenangkan. Untuk toko oleh-oleh terakhir, mendingan ke Pasar Badik (baik jumlah produknya maupun harganya!)
Ichi WatanabeLocal Guide · 160 ulasan · 328 foto;5;"Sebuah museum yang terletak di Pekalongan, kampung halamannya batik.
Penduduk Indonesia bisa masuk dengan biaya 7.000Rp. Seorang pemandu (yang juga bisa berbahasa Inggris) akan menemani Anda dan memberikan berbagai informasi.
Karena Pekalongan merupakan wilayah pesisir, banyak terdapat batik dengan pengaruh Tiongkok, serta warna dan corak yang lebih cerah dibandingkan batik di pedalaman.
Pada akhirnya Anda bisa merasakan Batik Tulis. Anda bisa menggambarnya sendiri atau menggunakan stempel.
Saya sangat puas dengan museumnya, sangat hemat biaya."
Faiq SaifullahLocal Guide · 13 ulasan · 59 foto;5;Museum batik ini terletak di jalan Jatayu kota Pekalongan. ada banyak koleksi batik dari seluruh indonesia. disana dipamerkan bahan-bahan pembuatan mulai dari jenis kain, jenis lilin, kipas angin serta pewarna baik alami maupun sintetik. dan juga terdapat alat-alat membatik yang sangat lengkap baik asli maupun replika. di dalam museum terdapat informasi tentang asal usul batik, tahun pembuatan, dan asal daerah produksinya. para pengunjung juga bisa belajar membatik dengan ditemani pendamping.
Suyandi LiyisLocal Guide · 1.021 ulasan · 10.042 foto;5;Ini adalah museum kecil di sebuah bangunan peninggalan kolonial tua. Harga masuk idr5k per orang. Tutup pada jam 3 sore. Tamannya menakjubkan. Ada juga workshop pembuatan batik.
Bambang Irawan8 ulasan · 7 foto;5;Tempat yang sangat bagus untuk dikunjungi jika Anda seorang pecinta batik. Anda akan merasakan bagaimana batik dibuat.
Elka Yidinghui7 ulasan · 10 foto;5;Pernah kesini, karena bertemu dengan Pak Zahir Widadi lalu belajar banyak tentang batik khususnya batik indigo, beliau adalah orang pecinta batik paling bersemangat yang pernah saya temui selama ini, yang menginisiasi, mengamati, dan meneliti segala hal tentang batik. Demikianlah hebatnya pembuat batik indigo dari kota pekalongan, beliau juga mengadakan workshop untuk mengajarkan kepada mereka yang sangat mengapresiasi batik, anda perlu mampir jika berkunjung ke pekalongan dan belajar dari orang yang tepat.
??????Komodo Sensei?Local Guide · 397 ulasan · 2.965 foto;5;Ini adalah museum batik bersejarah yang terletak di kota batik Pukalongan. Tak hanya Pukalongan, batik dari seluruh Indonesia juga turut dipamerkan. Anak-anak setempat sering datang ke sini untuk mengikuti pelajaran IPS.
Eka SusilowatiLocal Guide · 67 ulasan · 412 foto;5;Sebuah museum luar biasa yang menyediakan banyak gaya batik di seluruh Indonesia. Harga tiket 7k untuk Warga Negara Indonesia
Zeena RimbaLocal Guide · 153 ulasan · 352 foto;5;Direkomendasikan untuk dikunjungi ketika Anda berada di Pekalongan. Tamasya inti memakan waktu 30-40 menit. Lebih baik jika pemandu menemani Anda. Mereka mempunyai koleksi batik cantik dan juga workshop membatik jika Anda ingin bergabung.
NazaLocal Guide · 14 ulasan · 13 foto;5;Ini tempat yang bagus untuk belajar tentang batik. Ribuan jenis batik dari seluruh Indonesia ditampilkan di museum ini. Saya berharap bisa kembali ke tempat ini dan belajar lebih banyak tentang batik. Museum yang indah. ?? …
Daniel Sakti SianturiLocal Guide · 166 ulasan · 319 foto;5;Mendidik dan mempromosikan sejarah Batik. Betapa takjubnya saya dengan cerita dan museum ini. Pergi dan kunjungi tempat ini
Wahyu Inayah (Ayu inayah)Local Guide · 36 ulasan · 135 foto;5;Tempat yang bagus untuk mempelajari warisan budaya Indonesia, biaya masuk hanya Rp 5K! Psst, kucingmu mendapatkan begitu banyak foto estetis di sana
Bella TricLocal Guide · 306 ulasan · 1.127 foto;5;Tempat yang bagus untuk belajar Sejarah Batik di Indonesia khususnya Pulau Jawa. Anda juga bisa mempelajari cara membatik motif dengan alat tradisional.
Mar LeniLocal Guide · 15 ulasan · 42 foto;5;Tempat ini memiliki koleksi batik yang unik.. Dan memiliki sejarah yang unik masing-masing.. coba saja kunjungi dan kamu akan mendapatkan tampilan baru untuk batik Indonesia
Pia ALocal Guide · 135 ulasan · 594 foto;5;Tempat kompak untuk informasi sederhana namun komprehensif tentang Batik. Mereka mengganti koleksinya setiap tahun jadi bersiaplah untuk melihat koleksi Batik yang berbeda setiap tahunnya.
syoshi ngLocal Guide · 424 ulasan · 551 foto;5;Pajangan bagus tentang Batik-Batik cantik dari seluruh Indonesia, setiap desain motif memiliki arti tersendiri, beberapa di antaranya hanya untuk keluarga kerajaan. Di bagian belakang terdapat toko kerja kecil di mana Anda dapat mencoba beberapa desain. Biaya masuk wisata berbeda dari lokal untuk setiap motif. orangnya. Bisa jadi pemandunya berbahasa Inggris. Tempatnya tutup jam 3 sore.
Rudi G. AswanLocal Guide · 285 ulasan · 1.510 foto;5;Tempat menarik untuk mengetahui lebih banyak tentang Batik di seluruh negeri. Tempat yang wajib dikunjungi saat berwisata ke Pekalongan
Heince TheopilusLocal Guide · 208 ulasan · 447 foto;5;"tempat yang bagus untuk membawa anak-anak. mereka bisa belajar membatik.
tiket murah juga. dewasa 5000. anak-anak 2000
itu menyenangkan. dan mintalah pemandu wisata juga"
Cliff GerardoLocal Guide · 82 ulasan · 465 foto;5;Tempat bersejarah ini bagus untuk orang lain mempelajari sejarah batik dan pelayanannya SANGAT BAIK! Bagaimanapun, pemandu wisata di sini ramah dan berpengetahuan luas kepada kami, memberikan kami keandalan dan akurasi bagi kami wisatawan yang mengunjungi tempat ini
Sims WidjajaLocal Guide · 870 ulasan · 3.518 foto;5;Anda bisa belajar melihat sejarah batik, dan ada juga workshop untuk berlatih
0048_Munasyifa AlfiahLocal Guide · 10 ulasan · 18 foto;5;"Tempat ini bisa menjadi lebih baik. Tak jauh dari limun oriental minuman asli pekalongan. Anda hanya bisa memandangi kain batik sambil pemandu wisata menjelaskan sejarahnya. Coba juga mbatik seperti nyolet dan nyanting
pegawai : ramah, informatif"
Agustin NLocal Guide · 69 ulasan · 224 foto;5;muraaah, 7k saja sudah bisa sambil coba membatik?? …
Adinala WiradidjajaLocal Guide · 37 ulasan · 67 foto;5;Tempat yang direkomendasikan untuk dikunjungi jika Anda pernah ke Pekalongan. Dengan biaya kurang dari 1 USD, kami dapat mengikuti tur berpemandu dengan pemandu yang luar biasa: Tuan Dewo, yang meskipun tidak pernah tinggal di negara berbahasa Inggris, berbicara bahasa Inggris dengan baik. Uraiannya sangat indah dan terperinci. Kami juga senang bisa mencoba membuat batik juga ??
Avicenna AdrianLocal Guide · 38 ulasan · 53 foto;5;Tempat yang asyik untuk menghibur diri dengan informasi batik, tidak hanya batik pekalongan tapi juga batik dari berbagai daerah lain di Indonesia, sebaiknya ada di sini terlebih dahulu sebelum Anda mengambil keputusan untuk membeli banyak produk batik.
Putri HandayaniLocal Guide · 69 ulasan · 27 foto;5;Panduan Sikap yang baik, uraikan secara detail setiap koleksi museum
Deval ValdiLocal Guide · 16 ulasan · 33 foto;5;tempat yang bagus untuk memberikan edukasi kepada anak anda tentang batik dan tiketnya sangat murah
Albert Tjoeng37 ulasan · 44 foto;5;Penjelasan yang bagus tentang proses produksi kain batik dan motif batik yang berbeda-beda. Anda bisa merasakan sendiri betapa sulitnya menggambar sosok sederhana dengan lilin yang meleleh.
Ayiikk -Local Guide · 155 ulasan · 248 foto;5;Tempat yang bagus, ada pemimpin tur yang menjelaskan semua hal di sana
andiza hadisoedono45 ulasan;5;Nyaman sekali, bersih dan sejuk dengan AC. Karena ini bukan tempat yang besar, kami hanya membutuhkan waktu tidak lebih dari 20 menit untuk menanyakan fasilitas lengkapnya. Namun panduannya sangat komunikatif dan informatif. Terima kasih Bapak?? Saya menyukai setiap koleksinya, tak ternilai harganya! Sangat menyejukkan jiwa, keindahan dan juga kisah sejarah di balik budaya batik membuat terpesona
natsuu desuLocal Guide · 60 ulasan · 213 foto;5;Bagus bagus dan klasik, tapi kurang dirawat.
Leo SadewaLocal Guide · 67 ulasan · 52 foto;5;Tempat yang bagus untuk mendapatkan pengetahuan tentang batik dan bisa belajar cara membuat batik sederhana
Bayu UbayLocal Guide · 788 ulasan · 2.659 foto;5;sebagai orang Indonesia yang sering bepergian ke luar negeri, saya harus memuji museum ini. awalnya saya sangat prihatin dengan betapa murahnya harga tiketnya. kurang dari $0,5 untuk dewasa dan $0,1 untuk anak-anak. Tapi itu adalah pengalaman yang menyenangkan, kelompok kami yang beranggotakan 4 orang diberikan pemandu wisata pribadi kami (Ms. Vivi) yang dengan lancar menjelaskan semua pameran di dalam 3 ruangan di sana. Kami juga diberi kesempatan untuk membuat batik sendiri yang merupakan pengalaman yang sangat menyenangkan bagi anak-anak kami. Sungguh luar biasa! Ini adalah permata tersembunyi dan tempat yang sangat direkomendasikan jika Anda pernah mengunjungi atau melewati Pekalongan.
Marc NeilsonLocal Guide · 385 ulasan · 1.760 foto;5;Museum yang menawan penuh dengan sejarah yang menakjubkan. Dan ya, ada AC. Ada juga bagian di mana Anda bisa membuat batik sendiri.
Juragan JengkolLocal Guide · 10 ulasan · 8 foto;5;Sudah diwajibkan
Om GioLocal Guide · 9 ulasan · 21 foto;5;Estetis
William HendradjajaLocal Guide · 187 ulasan · 964 foto;5;Tempat yang bagus untuk belajar tentang berbagai jenis Batik dan sedikit sejarah juga! Kami memiliki pemandu wisata yang baik yang sangat ramah dan juga informatif. Ada workshop untuk Anda belajar membatik! Ternyata, setelah mencobanya sendiri, nge-batik itu susah banget! Sekarang saya mulai memahami nilai Batik kami!
Sumant KhotLocal Guide · 93 ulasan · 58 foto;5;Mengenal sejarah proses pembuatan batik dan
Nab NmfdLocal Guide · 56 ulasan · 66 foto;5;tempat ini membawaku kembali ke suasana sekolah dasarku.
panca JsLocal Guide · 21 ulasan · 40 foto;5;Ini adalah tempat yang bagus untuk dikunjungi dan belajar tentang batik. Setelah itu, Anda bisa mencicipi makanan lokal bernama Tauto. Enak.
Yasmine ZakiaLocal Guide · 26 ulasan · 10 foto;5;Belajar banyak tentang sejarah batik, pengurusnya ramah
Rike BewindaLocal Guide · 172 ulasan · 514 foto;5;Ini adalah tempat yang bagus untuk dikunjungi bersama anak-anak. Saya pergi ke sini bersama keponakan dan ipar perempuan saya dari Batang. Kita bisa membatik di sini bersama stafnya. Keponakan saya senang dia membuat kupu-kupu batik yang bagus dan membawanya pulang. Koleksi batik di Indonesia juga banyak, mulai dari batik pesisir hingga batik dengan warna-warna gelap. Pendidikan, budaya dipadukan dengan pariwisata selalu menyenangkan.
fajar sulistyaningsihLocal Guide · 191 ulasan · 394 foto;5;Museum ini menceritakan kepada pengunjung perkembangan Batik di Indonesia. Terletak di pusat kota Pekalongan dan dapat dijangkau dengan kendaraan umum. Biaya masuknya Rp 5.000 per orang. Gedung ini dilengkapi dengan AC. Pengunjung juga bisa belajar cara membuat batik dengan biaya tambahan.
Taco de VriesLocal Guide · 1.029 ulasan · 1.852 foto;5;Museum yang terletak di rumah administrator petani gula tua kolonial di pusat kota Pekalongan ini layak untuk dikunjungi. Pameran dan sejarah yang luar biasa. Jika Anda datang lebih awal, Anda bahkan bisa membuat batik sendiri.
Safrina Meila1 ulasan;5;Assalamualaikum.. nama saya Safrina Meila, saya mahasiswi Jurusan Sastra Inggris Institut Agama Islam Negeri Surakarta. Disini saya ingin mendeskripsikan museum batik Pekalongan. Pekalongan merupakan salah satu kota yang terkenal dengan kain batiknya. Dan museum batik merupakan salah satu tempat yang paling banyak dikunjungi di kota Pekalongan. Dibutuhkan waktu 30 menit dari alun-alun kota dengan sepeda motor. Sesampainya di sana, saya melihat museum ini memiliki tempat parkir yang luas di dekat Jalan Diponegoro. Di sebelah kanan terdapat masjid dengan latar belakang Gereja Katolik Santo Petrus dan di sebelah kiri terdapat perpustakaan Jatayu. Bangunan tua menawan berlantai putih, dengan beragam koleksi batik otentik. Sebelum kita masuk ke dalam museum kita dapat melihat dua orang penjaga atau sequrity yang menjaga pintu masuk museum ini dan kita akan diminta oleh resepsionis untuk mengisi buku tamu di meja resepsionis. Tiket masuk ke sini sangat murah, hanya Rp 5000 untuk dewasa, Rp 2000 untuk pelajar atau anak-anak, dan Rp 10000 untuk orang asing. Buka pukul 08.00 hingga 15.00 setiap hari. Setelah itu kita bisa mengelilinginya. Memiliki tiga ruang pameran, perpustakaan, ruang bengkel batik, ruang pertemuan, dan ruang konsultasi atau layanan kekayaan intelektual. Luas tanah dan bangunan yang luas adalah 40m² dan memiliki 1.149 koleksi batik seperti: wayang beber dari batik yang berusia ratusan tahun dan alat tenun tradisional. Ada tiga ruang pameran. Pertama ruang utama digunakan untuk koleksi batik yang berasal dari Pesisir Jawa, misalnya: batik Cirebon, batik Rembang, dan batik Pekalongan. Di ruang pertama juga dipamerkan bahan dan alatnya, antara lain: canting dan lilin. Canting merupakan alat tradisional yang terbuat dari tembaga dan kayu. Letaknya di sisi kanan museum. Ruang kedua diisi oleh koleksi batik yang telah disumbangkan oleh para pejabat negara sebagai berikut : Presiden Susilo Bambang Yudhoyono bersama istrinya pada Juli 2012, Wakil Presiden Budiono bersama istrinya, Hatta Radjasa bersama istrinya, dan batik dari Ainun. Habibie. Ruang ketiga memamerkan koleksi batik dari seluruh Indonesia. Seluruh wisatawan dapat mempelajari sejarah batik dan proses pembuatan batik khususnya dengan canting. Namun banyak wisatawan yang mengunjungi museum ini untuk mempelajari sejarah batik karena dulunya bangunan ini merupakan bekas kantor balai kota pekalongan. Pada tanggal 12 Juli 2006 museum ini diresmikan oleh presiden susilo bambang yudhoyono bersamaan dengan perayaan hari koperasi nasional. Dan saya lihat itu berfungsi sebagai pusat data, pusat informasi, dan pengembangan ilmu batik juga. Batik ada banyak macamnya seperti: batik tulis, batik kontemporer, batik cap, batik pola, dan batik klasik. Di setiap ruangan juga terdapat beberapa pemandu wisata yang akan memandu dan menjelaskan kepada orang asing tentang hal tersebut. Saat hari raya tiba, banyak rombongan anak-anak yang mengunjungi museum untuk belajar wisata dan mempelajari proses pembuatan batik. Jika kita ingin belajar secara kelompok, kita bisa membayar Rp 10000 per kelompok untuk membatik. Di depan museum banyak orang yang menjual aksesoris, makanan khas kota ini, dan kain batik. Namun harga disini lebih mahal dibandingkan batik yang ada dipasaran. Biasanya museum ini juga digunakan untuk merayakan hari batik di ruang pertemuan. Meski tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota ini. Namun, kami dapat berbuat lebih baik lagi untuk menjaga museum dan lokasinya yang sangat strategis, 0km di kota Pekalongan. Sungguh.. itu warisan berharga di Indonesia dan mari kita lestarikan bersama. Jangan lupa untuk mengunjungi museum batik Pekalongan, jika anda berwisata ke kota pekalongan bersama keluarga. Terima kasih. Wassalamu'alaikum
Denny HerlambangLocal Guide · 73 ulasan · 2 foto;5;"Banyak koleksi batik tradisional dari seluruh Indonesia dan Pekalongan.  Koleksi yang sangat berharga. Barang yang dipamerkan berubah secara berkala.
Anda dapat merasakan pengalaman membatik di museum.  Tiket sangat terjangkau dan panduan berpengetahuan siap untuk Anda."
Novita SutantoLocal Guide · 159 ulasan · 238 foto;5;Museum yang mudah ditemukan, kecil dan indah untuk belajar tentang Batik. Mereka memiliki 3 ruangan tentang sejarah batik, perbedaan batik dari seluruh Indonesia, dan batik dari Pekalongan. Mereka menawarkan pelatihan membuat batik sendiri.
JalijaliLocal Guide · 48 ulasan · 9 foto;5;"Museum yang bagus. Koleksi yang bagus.
Tiket sudah termasuk pemandu wisata. Sesampainya di sana, mereka membuka 2 pameran, padahal seharusnya 3."
???Local Guide · 6 ulasan;5;Anda dapat merasakan Bateng yang istimewa dan indah.
ary hanaLocal Guide · 57 ulasan · 43 foto;5;Tempatnya kecil tapi punya koleksi menarik
Himmatun Naila1 ulasan;5;Tempat yang bagus untuk dikunjungi jika Anda tertarik belajar tentang Batik. Kita hanya perlu membayar Rp 5K untuk masuk museum dan kita bisa belajar banyak hal tentang batik.
Steve ChenLocal Guide · 147 ulasan · 242 foto;5;"Pekalongan adalah kota dengan warisan pasangan lilin tradisional, Batik, dalam Bahasa.  Ada berbagai macam karya seni Batik yang diilustrasikan di museum ini.
Biaya masuk adalah $10k Rp per orang, Dilengkapi dengan pemandu wisata berbahasa Inggris dari museum yang sudah termasuk dalam biaya.
Saya sangat senang memiliki pemandu wisata untuk menjelaskan dan mengilustrasikan berbagai jenis gaya Batik dengan bentuk gaya tradisional pedalaman dan pesisir, gaya Pagi Sore, gaya Papua, dan gaya Batik yang dipengaruhi Cina, India, Jepang.
Saya dari Taiwan dan ini layak untuk Anda kunjungi jika Anda kebetulan datang ke kota kecil namun menyenangkan ini dengan penuh gaya.
Sebuah kedai kopi terdekat bernama, Coffee and Beyond adalah perhentian pengujian lain yang harus Anda kunjungi sebelum berangkat ke stasiun kereta."
Barkah WLocal Guide · 83 ulasan · 3.886 foto;5;"Bayar tiket yang sangat murah dan dapatkan panduan untuk mengajak Anda berkeliling. Ini sangat layak. Pemandu akan menunjukkan kepada Anda semua koleksi di tiga ruangan terpisah.
Ruangan pertama diperuntukkan bagi batik Yogya dan Solo. Mereka adalah orang Jawa bagian dalam dengan aturan ketat dalam penggunaan batik. Setiap pola memiliki arti dan penggunanya masing-masing, terutama bagi para bangsawan.
Ruang kedua untuk batik pesisir, dari seluruh pesisir utara Jawa. Pola dan penggunaannya lebih liberal, dan juga lebih berwarna.
Ruang ketiga khusus batik Pekalongan. Anda akan melihat pola kreatif 2-in-1 bernama Pagi Sore dan juga Terang Bulan yang tidak terlalu rumit.
Jangan lupa untuk mengikuti workshopnya dan rasakan langsung perjuangan menciptakan kain batik. Staf sangat berpengetahuan dan ramah. Sangat direkomendasikan."
Safirotul HudaLocal Guide · 355 ulasan · 921 foto;5;Pelajari sejarah dan proses pembuatan Batik. Museum ini menyediakan koleksi Batik dari seluruh Indonesia. Dan Anda bisa mencoba membuat batik sendiri
Ayu Ida SavitriLocal Guide · 84 ulasan;5;"Jika Anda ingin mengetahui lebih jauh tentang Batik khususnya Batik Pekalongan dengan keistimewaan Batik Tiga Negeri (kain yang dibuat di tiga daerah berbeda: Lasem untuk warna merah marun, Solo untuk warna coklat kopi dan Pekalongan untuk mendapatkan warna biru nila); warna khas Batik Pekalongan (warna biru nila); dan motif khas Batik Pekalongan (pola jlamprang, menyerupai kain tenun patola ganda yang dibawa oleh saudagar India dahulu kala), Anda patut mengunjungi museum ini."
Harry DahlanLocal Guide · 17 ulasan · 4 foto;5;Pengetahuan saya tentang batik bertambah cukup signifikan. Anda bisa mencoba membuat batik seukuran saputangan dengan kombinasi cap (stempel) dan tulis (gambar tangan), jangan lupa berikan sedikit tips kepada pengrajinnya.
Lailatul Latifa3 ulasan · 2 foto;5;Salah satu tempat bersejarah di Pekalongan. Museum Batik menyimpan ribuan batik nusantara yang dirangkai dengan estetika tinggi dan sangat terjangkau bagi semua kalangan baik dari harga tiket maupun lokasi.
helena jatiLocal Guide · 155 ulasan · 225 foto;5;Terletak di Kawasan Kebudayaan Jetayu. Lokasinya bersebelahan dengan masjid. Tempat ini juga dekat dengan Gereja Kristen Indonesia, Klenteng Po Anh Tian, ????Gereja Katholik Santo Petrus, Kantor Pos (gaya lama dan masih berfungsi), GOR Jetayu juga. Disekitarnya terdapat semacam lapangan atau alun-alun untuk jalan-jalan dan berkumpul bersama teman-teman. Beberapa tempat kuliner bisa ditemukan di sekitar seperti tahu gejrot, mie ayam, es buah, dll. Anda bisa mencapai tempat ini menggunakan transportasi online, angkot (tidak yakin berapa jumlahnya), becak, atau ojek konvensional apa pun yang ada di sana.
Hanafie K TanggonoLocal Guide · 51 ulasan;5;Anda dapat mempelajari segala hal tentang motif batik dari berbagai tempat di Indonesia di sini. Memperluas dan memperluas pengetahuan anda tentang batik tradisional indonesia..
thaitea street2 ulasan · 1 foto;5;Museum yang bagus dengan 3 ruang utama untuk memajang batik. Tersedia panduan dengan beberapa wawasan berguna. Puncaknya adalah aktivitas membatik sendiri.
susy bhudihartyLocal Guide · 57 ulasan · 58 foto;5;Museum yang berpengetahuan luas dan pemandu wisata yang menawan
Ljawi Batik2 ulasan · 1 foto;5;Diskusi yang menyenangkan di museum
Imam RustadiLocal Guide · 474 ulasan · 678 foto;5;Tempat yang bagus untuk mendidik tradisi lokal, khususnya BATIK
????Local Guide · 61 ulasan · 80 foto;5;saya mendapat lebih banyak pengetahuan tentang batik
Ery RagaputraLocal Guide · 38 ulasan · 17 foto;5;Tempat yang bagus untuk dikunjungi dan mengetahui proses membatik.
Beby GiovanniLocal Guide · 21 ulasan · 9 foto;5;Presentasi batik yang sangat bagus di seluruh dunia dan indonesia. Panduannya bagus dan memungkinkan Anda mencoba mbatik*
Shandy Eksani PutraLocal Guide · 126 ulasan · 926 foto;5;Salah satu tempat wisata di Pekalongan. Anda bisa melihat berbagai macam batik dari berbagai daerah di Indonesia dan batik khas Pekalongan.
Dwi SeptyaLocal Guide · 131 ulasan · 1.157 foto;5;Kita bisa mempelajari sejarah batik. Panduan ini sangat baik dan informatif
Faisal SuryoLocal Guide · 499 ulasan · 507 foto;5;Ini museum batik yang bagus, perlu banyak hal yang harus dilakukan dalam hal kebersihan dan beberapa informasi hilang ...
Nathanielle Sonny A S5 ulasan;5;Tempat yang bagus untuk belajar tentang batik. Koleksinya banyak dan panduannya juga lengkap
Ibnu AzizLocal Guide · 60 ulasan · 27 foto;5;Tempat yang sangat bagus dengan banyak batik bersejarah dari seluruh pulau di Indonesia. Kamu harus pergi.
Christian GunawanLocal Guide · 503 ulasan · 3.294 foto;5;Semua tentang sejarah batik
Fransiska FriskaLocal Guide · 17 ulasan · 23 foto;5;Tempat yang bagus untuk belajar dan menghargai warisan kita sendiri khususnya. tentang batik
Akhirudin AikLocal Guide · 262 ulasan · 871 foto;5;
17.D.Hisyam Faza AmanullahLocal Guide · 90 ulasan · 41 foto;5;Estetika sama sekali??
No NameLocal Guide · 29 ulasan · 26 foto;5;tempat yang bagus yang bisa saya pahami tentang batik, sesuatu yang istimewa yang tidak saya dapatkan di tempat lain.
Retno Alex12 ulasan;5;Ini pengalaman yang bagus untuk membuat batik sendiri di sini, terima kasih telah melayani kami
Didik Kuncoro2 ulasan · 3 foto;5;
Zahrotun MuchayyarohLocal Guide · 4 ulasan · 360 foto;5;
A YuanitasariLocal Guide · 14 ulasan · 7 foto;5;Museum yang bagus. Kamu juga bisa belajar maje batik
MedinaLocal Guide · 86 ulasan · 430 foto;5;?????????? …
Nasywa Naila SyahidahLocal Guide · 2 ulasan · 35 foto;5;
Fahrul VickyLocal Guide · 39 ulasan · 86 foto;5;keren
Runni RunniLocal Guide · 17 ulasan · 86 foto;5;Bagus
Aka SiaLocal Guide · 4 foto;5;
Anindhita SunartioLocal Guide · 180 ulasan · 13 foto;5;Bangunan tua yang bagus, informasi bagus tentang batik frim pekalongan dan daerah lainnya
Widiastuti AdiputraLocal Guide · 81 ulasan · 152 foto;5;Tempat yang bagus untuk mengetahui tentang: sejarah batik kami
Adyanti RahmarinaLocal Guide · 74 ulasan · 18 foto;5;Tempat yang bagus jika Anda tertarik dengan kain tradisional yang disebut Batik
Wahyu PriyansahLocal Guide · 576 ulasan · 4.403 foto;5;"Berkelas, mengagumkan, klasik, modern..
Tradisional, landmark jalan Pantura Indonesia.."
Kristie WidjajaLocal Guide · 38 ulasan · 14 foto;5;Tempat yang bagus untuk membeli batik. Banyak toko di dalam tempat itu
Salman FirdausLocal Guide · 43 ulasan · 5 foto;5;Museum ini menceritakan kisah yang luar biasa, panduannya profesional dan bermanfaat
Yanto Yanto4 foto;5;
abdel colemanLocal Guide · 237 ulasan · 880 foto;5;Museum Batik...Semua tentang batik...
Kelvin andrian Channel2 ulasan · 1 foto;5;
Hendry GunawanLocal Guide · 73 ulasan · 2.255 foto;5;
Family On TripLocal Guide · 265 ulasan · 1.206 foto;5;
Alifio Naufal DLocal Guide · 1 ulasan · 174 foto;5;
Albert TjoengLocal Guide · 18 ulasan · 58 foto;5;Penjelasan bagus tentang proses membatik
Nur FalahLocal Guide · 162 ulasan · 129 foto;5;Museum sejarah yang bagus, traveler harus mengunjungi tempat ini
Silvia JhonatanLocal Guide · 333 ulasan · 4.364 foto;5;
habrun syubbanaLocal Guide · 73 ulasan · 178 foto;5;
